geometry,OBJECTID,GID_4,GID_0,COUNTRY,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,CC_4,Shape_Leng,Shape_Area,uncovered_area,total_area,percent_uncovered
POLYGON EMPTY,1,IDN.4.7.2.1_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.2_1,Ciputat,Cipayung,NA,Kelurahan,Urban Community,3674040007,0.08982253027,0.00023022399,0.0,2.8173913145814327,0.0
POLYGON EMPTY,2,IDN.4.7.2.2_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.2_1,Ciputat,Ciputat,NA,Kelurahan,Urban Community,3674040006,0.08177242976,0.0001391714,0.0,1.7031483418356528,0.0
POLYGON EMPTY,3,IDN.4.7.2.3_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.2_1,Ciputat,Jombang,NA,Kelurahan,Urban Community,3674040002,0.09021222706,0.00031123546,0.0,3.808823009902677,0.0
POLYGON EMPTY,4,IDN.4.7.2.4_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.2_1,Ciputat,Sarua,NA,Kelurahan,Urban Community,3674040001,0.09846629785,0.00031846122,0.0,3.897154199457348,0.0
POLYGON EMPTY,5,IDN.4.7.2.5_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.2_1,Ciputat,Sarua Indah,NA,Kelurahan,Urban Community,3674040004,0.07060898057,0.00021864258,0.0,2.675669669662698,0.0
POLYGON EMPTY,6,IDN.4.7.2.6_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.2_1,Ciputat,Sawah,NA,Kelurahan,Urban Community,3674040005,0.07746527797,0.00027261435,0.0,3.336282252421597,0.0
POLYGON EMPTY,7,IDN.4.7.2.7_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.2_1,Ciputat,Sawah Baru,NA,Kelurahan,Urban Community,3674040003,0.06898170024,0.00023340435,0.0,2.8564211772647234,0.0
POLYGON EMPTY,8,IDN.4.7.1.1_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.1_1,Ciputat Timur,Cempaka Putih,NA,Kelurahan,Urban Community,3674050003,0.07667502254,0.00019221974,0.0,2.352441377272577,0.0
POLYGON EMPTY,9,IDN.4.7.1.2_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.1_1,Ciputat Timur,Cireundeu,NA,Kelurahan,Urban Community,3674050002,0.10075725782,0.00026806845,0.0,3.2807113496361384,0.0
POLYGON EMPTY,10,IDN.4.7.1.3_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.1_1,Ciputat Timur,Pisangan,NA,Kelurahan,Urban Community,3674050001,0.10772356021,0.00033692376,0.0,4.123278241527103,0.0
POLYGON EMPTY,11,IDN.4.7.1.4_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.1_1,Ciputat Timur,Pondok Ranji,NA,Kelurahan,Urban Community,3674050006,0.09404363467,0.00029759361,0.0,3.642099269346666,0.0
POLYGON EMPTY,12,IDN.4.7.1.5_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.1_1,Ciputat Timur,Rempoa,NA,Kelurahan,Urban Community,3674050004,0.08134310229,0.00021787271,0.0,2.6664640221398517,0.0
POLYGON EMPTY,13,IDN.4.7.1.6_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.1_1,Ciputat Timur,Rengas,NA,Kelurahan,Urban Community,3674050005,0.06218470991,0.00016842919,0.0,2.0613535796862634,0.0
POLYGON EMPTY,14,IDN.4.7.3.1_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.3_1,Pamulang,Bambu Apus,NA,Kelurahan,Urban Community,3674030007,0.07089958416,0.0002001566,0.0,2.4493949768854058,0.0
POLYGON EMPTY,15,IDN.4.7.3.2_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.3_1,Pamulang,Benda Baru,NA,Kelurahan,Urban Community,3674030008,0.0691366897,0.00026220946,0.0,3.208679468268025,0.0
POLYGON EMPTY,16,IDN.4.7.3.3_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.3_1,Pamulang,Kedaung,NA,Kelurahan,Urban Community,3674030006,0.06064086403,0.0001751032,0.0,2.1428824950896526,0.0
POLYGON EMPTY,17,IDN.4.7.3.4_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.3_1,Pamulang,Pamulang Barat,NA,Kelurahan,Urban Community,3674030002,0.10119239341,0.00036662264,0.0,4.486382886516132,0.0
POLYGON EMPTY,18,IDN.4.7.3.5_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.3_1,Pamulang,Pamulang Timur,NA,Kelurahan,Urban Community,3674030003,0.07924819687,0.00023607349,0.0,2.888840413087211,0.0
POLYGON EMPTY,19,IDN.4.7.3.6_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.3_1,Pamulang,Pondok Benda,NA,Kelurahan,Urban Community,3674030001,0.14526602378,0.0003681279,0.0,4.504707493982364,0.0
POLYGON EMPTY,20,IDN.4.7.3.7_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.3_1,Pamulang,Pondok Cabe Ilir,NA,Kelurahan,Urban Community,3674030005,0.08366853474,0.00027311906,0.0,3.3423594385955804,0.0
POLYGON EMPTY,21,IDN.4.7.3.8_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.3_1,Pamulang,Pondok Cabe Udik,NA,Kelurahan,Urban Community,3674030004,0.09582612209,0.00040645028,0.0,4.973836433559718,0.0
POLYGON EMPTY,22,IDN.4.7.4.1_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Jurang Manggu Barat,NA,Kelurahan,Urban Community,3674060008,0.09452957716,0.00020822664,0.0,2.5484542061852378,0.0
POLYGON EMPTY,23,IDN.4.7.4.2_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Jurang Manggu Timur,NA,Kelurahan,Urban Community,3674060009,0.07546820212,0.00020486351,0.0,2.5073189619409306,0.0
POLYGON EMPTY,24,IDN.4.7.4.3_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Perigi,NA,Kelurahan,Urban Community,3674060004,0.10582774483,0.00033530492,0.0,4.103519422558511,0.0
POLYGON EMPTY,25,IDN.4.7.4.4_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Perigi Baru,NA,Kelurahan,Urban Community,3674060001,0.08896701183,0.00027547879,0.0,3.3713467814716567,0.0
POLYGON EMPTY,26,IDN.4.7.4.5_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Aren,NA,Kelurahan,Urban Community,3674060007,0.06072711465,0.00019687866,0.0,2.409534541930635,0.0
POLYGON EMPTY,27,IDN.4.7.4.6_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Betung,NA,Kelurahan,Urban Community,3674060011,0.08228027065,0.00017644377,0.0,2.159515268770254,0.0
POLYGON EMPTY,28,IDN.4.7.4.7_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Jaya,NA,Kelurahan,Urban Community,3674060006,0.08482992037,0.00018629997,0.0,2.2800254871377317,0.0
POLYGON EMPTY,29,IDN.4.7.4.8_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Kacang Barat,NA,Kelurahan,Urban Community,3674060002,0.07589845285,0.0002007031,0.0,2.456315021639532,0.0
POLYGON EMPTY,30,IDN.4.7.4.9_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Kacang Timur,NA,Kelurahan,Urban Community,3674060003,0.07342958466,0.00021072472,0.0,2.5789780392503023,0.0
POLYGON EMPTY,31,IDN.4.7.4.10_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Karya,NA,Kelurahan,Urban Community,3674060010,0.08654052797,0.00019983391,0.0,2.44576991880099,0.0
POLYGON EMPTY,32,IDN.4.7.4.11_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Pucung,NA,Kelurahan,Urban Community,3674060005,0.06395492558,0.00025312005,0.0,3.097721053041133,0.0
POLYGON EMPTY,33,IDN.4.7.6.1_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.6_1,Serpong,Buaran,NA,Kelurahan,Urban Community,3674020009,0.11102330794,0.00031142412,0.0,3.8107720945273904,0.0
POLYGON EMPTY,34,IDN.4.7.6.2_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.6_1,Serpong,Ciater,NA,Kelurahan,Urban Community,3674020010,0.15107913882,0.00043057662,0.0,5.268980131418398,0.0
"POLYGON ((683183.4642706325 9303234.536081241, 683193.5028495755 9303213.311289344, 683188.4610263169 9303206.51317764, 683183.4642706325 9303234.536081241))",35,IDN.4.7.6.3_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.6_1,Serpong,Cilenggang,NA,Kelurahan,Urban Community,3674020018,0.08537425084,0.0001969607,8.762751522221893e-05,2.410213923781823,0.0
"MULTIPOLYGON (((682933.729969414 9303485.520266714, 682957.9420952895 9303933.307817465, 683038.6474551806 9304092.306776933, 683289.5693328069 9304366.76537108, 683297.2039941368 9304315.296665093, 683299.5751649904 9304305.830420416, 683246.6817704235 9304234.511933787, 683196.2301183777 9304150.338437594, 683154.2718502148 9304061.625133133, 683121.2110469938 9303969.226378022, 683097.3661023228 9303874.032022784, 683082.9666560538 9303776.958841097, 683078.151382726 9303678.941700768, 683082.9666560538 9303580.924560439, 683097.3661023228 9303483.851378752, 683121.2110469938 9303388.657023514, 683151.6009675203 9303303.72288547, 682933.729969414 9303485.520266714)), ((683291.355660615 9304714.129131272, 683272.0126053643 9304737.656695927, 683305.5791903196 9304738.91296652, 683297.2039941368 9304705.477309125, 683295.9264095696 9304696.864533572, 683291.355660615 9304714.129131272)))",36,IDN.4.7.6.4_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.6_1,Serpong,Lengkong Gudang,NA,Kelurahan,Urban Community,3674020019,0.06972724262,0.00026282373,0.12230894813739034,3.2162664723804504,3.8
POLYGON EMPTY,37,IDN.4.7.6.5_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.6_1,Serpong,Lengkong Gudang Timur,NA,Kelurahan,Urban Community,3674020020,0.07910113458,0.00020405944,0.0,2.497193195862317,0.0
"POLYGON ((683272.0126053643 9304737.656695927, 683176.1363792241 9304853.815547656, 683155.930952119 9304871.597870931, 682967.0282512924 9304937.426548706, 682938.3830927031 9304956.131890422, 683005.2131142407 9304998.687332595, 683044.1944979742 9305044.916665273, 683101.8170673901 9305112.49677026, 683155.212941658 9305178.34976071, 683159.8550637943 9305182.650396729, 683166.6957046096 9305171.237477027, 683225.1548635494 9305092.414425882, 683291.0585357256 9305019.70092886, 683363.7720327484 9304953.797256684, 683377.8819845137 9304943.33260325, 683354.1097420288 9304893.070419474, 683321.0489388078 9304800.671664363, 683305.5791903196 9304738.91296652, 683272.0126053643 9304737.656695927))",38,IDN.4.7.6.6_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.6_1,Serpong,Lengkong Wetan,NA,Kelurahan,Urban Community,3674020021,0.09291155409,0.00023497389,0.08467410765085401,2.8755294620302956,2.94
POLYGON EMPTY,39,IDN.4.7.6.7_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.6_1,Serpong,Rawa Buntu,NA,Kelurahan,Urban Community,3674020012,0.11313330209,0.00029519803,0.0,3.612371107461275,0.0
POLYGON EMPTY,40,IDN.4.7.6.8_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.6_1,Serpong,Rawa Mekar Jaya,NA,Kelurahan,Urban Community,3674020011,0.08635069068,0.00020909596,0.0,2.558775152456803,0.0
POLYGON EMPTY,41,IDN.4.7.6.9_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.6_1,Serpong,Serpong,NA,Kelurahan,Urban Community,3674020013,0.08854632916,0.00018940259,0.0,2.3176726231463602,0.0
POLYGON EMPTY,42,IDN.4.7.5.1_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.5_1,Serpong Utara,Jelupang,NA,Kelurahan,Urban Community,3674070002,0.09960607252,0.00034999409,0.0,4.283226404611203,0.0
"POLYGON ((683155.212941658 9305178.34976071, 683101.8170673901 9305112.49677026, 683044.1944979742 9305044.916665273, 683005.2131142407 9304998.687332595, 682938.3830927031 9304956.131890422, 682804.4259797126 9305044.145122224, 682528.6010833993 9305121.32029153, 682307.2771939219 9305347.610179484, 682146.1255051355 9305647.799205737, 682095.7141791987 9305994.097496174, 682191.5070092299 9306118.773887865, 682379.2002889994 9306176.536577646, 682384.6390160092 9306169.203303184, 682450.5426881853 9306096.489806162, 682490.3037929066 9306060.452441461, 682491.0311503201 9306045.64674118, 682505.4305965891 9305948.573559493, 682529.2755412601 9305853.379204255, 682562.3363444811 9305760.980449144, 682604.294612644 9305672.267144682, 682654.7462646898 9305588.09364849, 682713.2054236296 9305509.270597344, 682779.1090958058 9305436.557100322, 682851.8225928287 9305370.653428147, 682930.6456439727 9305312.194269206, 683014.8191401663 9305261.74261716, 683103.5324446273 9305219.784348998, 683146.8980354739 9305204.267892485, 683159.8550637943 9305182.650396729, 683155.212941658 9305178.34976071))",43,IDN.4.7.5.2_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.5_1,Serpong Utara,Lengkong Karya,NA,Kelurahan,Urban Community,3674070001,0.12103997188,0.00025500012,0.5335972539895865,3.1206077914664125,17.1
"POLYGON ((682642.9230083547 9311145.617113788, 682684.22465509 9311123.023480888, 682935.8072533079 9311113.798642825, 683087.6317072118 9311064.07003519, 683162.8093866688 9311038.616238138, 683121.2489942367 9310969.276912421, 683072.1681647798 9310903.099074753, 683043.7639974235 9310855.7095845, 682961.2607874428 9310851.656461699, 682864.1876057562 9310837.25701543, 682846.6352118963 9310832.860369647, 682798.867869608 9310861.491012799, 682710.154565147 9310903.44928096, 682693.9353803674 9310909.25259807, 682686.6519603737 9310958.353427306, 682662.8070157027 9311053.547782544, 682629.7462124818 9311145.946537655, 682625.8866479062 9311154.106901327, 682642.9230083547 9311145.617113788))",44,IDN.4.7.5.3_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.5_1,Serpong Utara,Paku Alam,NA,Kelurahan,Urban Community,3674070006,0.08323155748,0.00024596339,0.10742121319949234,3.0102303515786835,3.57
POLYGON EMPTY,45,IDN.4.7.5.4_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.5_1,Serpong Utara,Paku Jaya,NA,Kelurahan,Urban Community,3674070007,0.10297787673,0.00028161496,0.0,3.446625506782929,0.0
POLYGON EMPTY,46,IDN.4.7.5.5_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.5_1,Serpong Utara,Pakulonan,NA,Kelurahan,Urban Community,3674070005,0.06103800044,0.00022594111,0.0,2.7651297351071884,0.0
POLYGON EMPTY,47,IDN.4.7.5.6_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.5_1,Serpong Utara,Pondok Jagung,NA,Kelurahan,Urban Community,3674070003,0.07579430726,0.00022540733,0.0,2.758543028397269,0.0
POLYGON EMPTY,48,IDN.4.7.5.7_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.5_1,Serpong Utara,Pondok Jagung Timur,NA,Kelurahan,Urban Community,3674070004,0.09169253924,0.00022223656,0.0,2.7198246947964684,0.0
POLYGON EMPTY,49,IDN.4.7.7.1_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.7_1,Setu,Babakan,NA,Kelurahan,Urban Community,3674010005,0.06709119609,0.00018855087,0.0,2.307171334137222,0.0
POLYGON EMPTY,50,IDN.4.7.7.2_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.7_1,Setu,Bakti Jaya,NA,Kelurahan,Urban Community,3674010006,0.07034785077,0.00018562552,0.0,2.2714034714830884,0.0
POLYGON EMPTY,51,IDN.4.7.7.3_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.7_1,Setu,Kademangan,NA,Kelurahan,Urban Community,3674010003,0.06263991714,0.00019313857,0.0,2.363328029474888,0.0
POLYGON EMPTY,52,IDN.4.7.7.4_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.7_1,Setu,Kranggan,NA,Kelurahan,Urban Community,3674010001,0.05758336677,0.00016479844,0.0,2.0164937472775404,0.0
"POLYGON ((685271.3342892257 9296917.808333326, 685317.6144502836 9296872.307294905, 685323.5018424182 9296865.643568978, 685337.7899698198 9296846.507570427, 684952.1124695175 9296875.019375334, 684889.661611754 9296879.650856027, 684700.5696344399 9296877.835738942, 684483.795528908 9296930.003501045, 684435.68183025 9296930.580528922, 684343.6749759034 9296931.720753342, 684304.0022726757 9296932.217609378, 684188.3180154925 9296920.35606289, 684019.4358499821 9296903.022768954, 683766.0611735774 9296860.859204516, 683559.221783796 9296852.242189476, 683456.1863977369 9296836.119859828, 683394.3649761383 9296773.723332591, 683303.6330498321 9296645.713468246, 683270.6461514486 9296625.095025495, 683194.5237677393 9296577.878600406, 682994.2255965696 9296502.58380699, 682866.6186567146 9296457.377667272, 682633.6649370843 9296464.661242548, 682651.4968017932 9296497.615476081, 682712.3592350701 9296524.47319655, 682765.689506842 9296571.604516894, 682833.3051554972 9296598.493310247, 682900.1412975821 9296645.581478946, 682987.9732682934 9296659.064107364, 683068.2297134392 9296679.215115268, 683183.0736624937 9296692.663529687, 683263.4812333672 9296759.957530018, 683270.5575286354 9296860.866778268, 683266.8535648445 9296910.909977214, 683276.5333850363 9296911.385516286, 683373.6065667229 9296925.784962555, 683468.8009219612 9296949.629907226, 683561.1996770718 9296982.690710448, 683649.9129815327 9297024.64897861, 683734.0864777263 9297075.100630656, 683812.9095288704 9297133.559789596, 683885.6230258932 9297199.463461772, 683951.5266980694 9297272.176958794, 683969.5390682141 9297296.463828446, 683990.6133646417 9297280.834064988, 684074.7868608353 9297230.382412942, 684163.5001652963 9297188.42414478, 684255.8989204068 9297155.363341559, 684325.2554279821 9297137.990440806, 684397.7630002656 9297094.531074462, 684486.4763047266 9297052.5728063, 684578.8750598371 9297019.512003079, 684674.0694150755 9296995.667058408, 684771.142596762 9296981.267612139, 684869.1597370916 9296976.452338811, 684967.1768774212 9296981.267612139, 685064.2500591078 9296995.667058408, 685159.4444143461 9297019.512003079, 685164.3732293528 9297021.275561288, 685271.3342892257 9296917.808333326))",53,IDN.4.7.7.5_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.7_1,Setu,Muncul,NA,Kelurahan,Urban Community,3674010002,0.09611499624,0.00027988235,0.4512684820089755,3.4246469973679288,13.18
"POLYGON ((685337.7899698198 9296846.507570427, 685323.5018424182 9296865.643568978, 685317.6144502836 9296872.307294905, 685271.3342892257 9296917.808333326, 685164.3732293528 9297021.275561288, 685251.8431694567 9297052.5728063, 685319.2839785483 9297084.469933458, 685366.3980302756 9297091.458642848, 685378.453789654 9297094.478453368, 685410.9160640044 9297065.05636291, 685489.7391151484 9297006.59720397, 685507.2825058991 9296996.082100214, 685545.4147557496 9296944.666713221, 685611.3184279258 9296871.953216199, 685643.795209428 9296842.517977227, 685337.7899698198 9296846.507570427))",54,IDN.4.7.7.6_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.7_1,Setu,Setu,NA,Kelurahan,Urban Community,3674010004,0.11353678865,0.00036237323,0.06526631063494095,4.434139988880575,1.47
